8126,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.306167747461129
8277,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,65,60,overtake,0,0,3.0531377787636895
8427,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,98.52362795245438
8578,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,right,60,60,speed up,0,0,49.6586230061625
8763,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,99.16785138727056
8913,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,60,60,speed up,0,0,45.684439219418955
9064,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,left,65,60,slow down,0,100,99.7079106407377
9214,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,left,60,60,speed up,0,0,42.11307440388444
9365,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=2,left,65,60,straight,2,0,0.32329887741672336
9515,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,left,65,60,straight,1,0,0.32150036746268795
9666,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.7783553786749575
9816,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.5283033945942113
9967,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.3007560890807324
10118,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.0936880410634666
10268,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,65,60,overtake,0,0,2.881398343364497
10419,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,100.15825032070276
10569,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,right,60,60,speed up,0,0,38.90334946670302
10720,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,100.53145878329951
10870,speed=(3/4)-(1)LimitTimeToCollision=2,speed=AboveLimitTimeToCollision=2,left,60,60,speed up,2,0,34.96630700765714
11021,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,left,65,60,straight,1,0,0.31816431415006413
11171,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.6220724924616925
11322,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.38608596814014
11472,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.1713382310075273
11623,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,1.9759177902168499
11773,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,65,60,overtake,0,0,2.78364059902816
11924,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,100.86734639963659
12075,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,right,60,60,speed up,0,0,36.021687984029086
12225,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,101.14082863951322
12376,speed=(3/4)-(1)LimitTimeToCollision=2,speed=AboveLimitTimeToCollision=2,left,60,60,speed up,2,0,31.472857950032928
12526,speed=AboveLimitTimeToCollision=2,speed=AboveLimitTimeToCollision=1,left,65,60,straight,1,0,0.3141842887253393
12677,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.533112945115626
12827,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.3051327800552195
12978,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,2.0976708298502498
13129,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=1,right,65,60,overtake,1,0,1.9088804551637273
13280,speed=AboveLimitTimeToCollision=1,speed=AboveLimitTimeToCollision=0,right,65,60,overtake,0,0,2.729400696042487
13431,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,101.38696265540219
13581,speed=(3/4)-(1)LimitTimeToCollision=0,speed=AboveLimitTimeToCollision=0,right,60,60,speed up,0,0,33.4333888121802
13731,speed=AboveLimitTimeToCollision=0,speed=(3/4)-(1)LimitTimeToCollision=0,right,65,60,slow down,0,100,101.58260027798377
